HGNC.ID,HGNCsymbol,Approved.name,OMIM.ID,UniProt.ID,Mendelian.noXY,PathogenicMut.ClinVar,Autosomal.Recessive,Autosomal.Dominant,HaploinsufficientLv3.ClinGen,Haploinsufficient.Tx61,Homo.LoF.tolerant,Essential.CRISPR,NonEssential.CRISPR,Kinase,DRG.Wood,Detected.all.4673,Detected.K.2623,Detected.C.3817,Detected.CK.1767
HGNC:13940,LSM2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",607282,Q9Y333,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:17874,LSM3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated",607283,P62310,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17259,LSM4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",607284,Q9Y4Z0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:17162,LSM5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",607285,Q9Y4Y9,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:17017,LSM6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",607286,P62312,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:20470,LSM7,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated",607287,Q9UK45,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:20471,LSM8,"LSM8 homolog, U6 small nuclear RNA associated",607288,O95777,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:17562,LSM10,"LSM10, U7 small nuclear RNA associated",617909,Q969L4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30860,LSM11,"LSM11, U7 small nuclear RNA associated",617910,P83369,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
HGNC:26407,LSM12,LSM12 homolog,611793,Q3MHD2,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
HGNC:24489,LSM14A,LSM14A mRNA processing body assembly factor,610677,Q8ND56,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:15887,LSM14B,LSM family member 14B,,Q9BX40,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:22036,LSMEM1,leucine rich single-pass membrane protein 1,,Q8N8F7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26781,LSMEM2,leucine rich single-pass membrane protein 2,,Q8N112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6707,LSP1,lymphocyte specific protein 1,153432,P33241,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:29572,LSR,lipolysis stimulated lipoprotein receptor,616582,Q86X29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6708,LSS,lanosterol synthase,600909,P48449,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:14189,LST1,leukocyte specific transcript 1,109170,O00453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6709,LTA,lymphotoxin alpha,153440,P01374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6710,LTA4H,leukotriene A4 hydrolase,151570,P09960,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:6711,LTB,lymphotoxin beta,600978,Q06643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6713,LTB4R,leukotriene B4 receptor,601531,Q15722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19260,LTB4R2,leukotriene B4 receptor 2,605773,Q9NPC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6714,LTBP1,latent transforming growth factor beta binding protein 1,150390,Q14766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6715,LTBP2,latent transforming growth factor beta binding protein 2,602091,Q14767,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6716,LTBP3,latent transforming growth factor beta binding protein 3,602090,Q9NS15,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6717,LTBP4,latent transforming growth factor beta binding protein 4,604710,Q8N2S1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6718,LTBR,lymphotoxin beta receptor,600979,P36941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6719,LTC4S,leukotriene C4 synthase,246530,Q16873,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6720,LTF,lactotransferrin,150210,P02788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6721,LTK,leukocyte receptor tyrosine kinase,151520,P29376,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:13082,LTN1,listerin E3 ubiquitin protein ligase 1,613083,O94822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17589,LTO1,LTO1 maturation factor of ABCE1,607224,Q8WV07,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
HGNC:21173,LTV1,LTV1 ribosome biogenesis factor,,Q96GA3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6723,LUC7L,LUC7 like,607782,Q9NQ29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21608,LUC7L2,"LUC7 like 2, pre-mRNA splicing factor",613056,Q9Y383,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:24309,LUC7L3,LUC7 like 3 pre-mRNA splicing factor,609434,O95232,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:6724,LUM,lumican,600616,P51884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:32327,LURAP1,leucine rich adaptor protein 1,616129,Q96LR2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:31452,LURAP1L,leucine rich adaptor protein 1 like,616130,Q8IV03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14985,LUZP1,leucine zipper protein 1,601422,Q86V48,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:23206,LUZP2,leucine zipper protein 2,608178,Q86TE4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24971,LUZP4,leucine zipper protein 4,300616,Q9P127,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:33955,LUZP6,leucine zipper protein 6,611050,Q538Z0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26904,LVRN,laeverin,610046,Q6Q4G3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13347,LXN,latexin,609305,Q9BS40,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:13348,LY6D,lymphocyte antigen 6 family member D,606204,Q14210,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6727,LY6E,lymphocyte antigen 6 family member E,601384,Q16553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13931,LY6G5B,lymphocyte antigen 6 family member G5B,610433,Q8NDX9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13932,LY6G5C,lymphocyte antigen 6 family member G5C,610434,Q5SRR4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13936,LY6G6C,lymphocyte antigen 6 family member G6C,610435,O95867,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13935,LY6G6D,lymphocyte antigen 6 family member G6D,606038,O95868,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13933,LY6G6F,lymphocyte antigen 6 family member G6F,611404,Q5SQ64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6728,LY6H,lymphocyte antigen 6 family member H,603625,O94772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24225,LY6K,lymphocyte antigen 6 family member K,615093,Q17RY6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:52284,LY6L,lymphocyte antigen 6 family member L,,H3BQJ8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6730,LY9,lymphocyte antigen 9,600684,Q9HBG7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6729,LY75,lymphocyte antigen 75,604524,O60449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16837,LY86,lymphocyte antigen 86,605241,O95711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17156,LY96,lymphocyte antigen 96,605243,Q9Y6Y9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26021,LYAR,Ly1 antibody reactive,617684,Q9NX58,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:27014,LYG1,lysozyme g1,,Q8N1E2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29615,LYG2,lysozyme g2,616547,Q86SG7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6734,LYL1,LYL1 basic helix-loop-helix family member,151440,P12980,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6735,LYN,"LYN proto-oncogene, Src family tyrosine kinase",165120,P07948,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:29604,LYNX1,Ly6/neurotoxin 1,606110,P0DP58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28431,LYPD1,LY6/PLAUR domain containing 1,610450,Q8N2G4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25215,LYPD2,LY6/PLAUR domain containing 2,,Q6UXB3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24880,LYPD3,LY6/PLAUR domain containing 3,609484,O95274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28659,LYPD4,LY6/PLAUR domain containing 4,,Q6UWN0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26397,LYPD5,LY6/PLAUR domain containing 5,,Q6UWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28751,LYPD6,LY6/PLAUR domain containing 6,613359,Q86Y78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:27018,LYPD6B,LY6/PLAUR domain containing 6B,,Q8NI32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:44208,LYPD8,LY6/PLAUR domain containing 8,617067,Q6UX82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6737,LYPLA1,lysophospholipase 1,605599,O75608,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6738,LYPLA2,lysophospholipase 2,616143,O95372,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:20440,LYPLAL1,lysophospholipase like 1,616548,Q5VWZ2,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:25074,LYRM1,LYR motif containing 1,614709,O43325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25229,LYRM2,LYR motif containing 2,,Q9NU23,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:21365,LYRM4,LYR motif containing 4,613311,Q9HD34,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28072,LYRM7,LYR motif containing 7,615831,Q5U5X0,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:27314,LYRM9,LYR motif containing 9,,A8MSI8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:32070,LYSMD1,LysM domain containing 1,,Q96S90,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28571,LYSMD2,LysM domain containing 2,,Q8IV50,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:26969,LYSMD3,LysM domain containing 3,,Q7Z3D4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26571,LYSMD4,LysM domain containing 4,,Q5XG99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1968,LYST,lysosomal trafficking regulator,606897,Q99698,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14687,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1,605702,Q9Y5Y7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6740,LYZ,lysozyme,153450,P61626,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:30502,LYZL1,lysozyme like 1,,Q6UWQ5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:29613,LYZL2,lysozyme like 2,612748,Q7Z4W2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:28387,LYZL4,lysozyme like 4,612750,Q96KX0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29614,LYZL6,lysozyme like 6,612751,O75951,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:17497,LZIC,leucine zipper and CTNNBIP1 domain containing,610458,Q8WZA0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6741,LZTFL1,leucine zipper transcription factor like 1,606568,Q9NQ48,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:6742,LZTR1,leucine zipper like transcription regulator 1,600574,Q8N653,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13861,LZTS1,leucine zipper tumor suppressor 1,606551,Q9Y250,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:29381,LZTS2,leucine zipper tumor suppressor 2,610454,Q9BRK4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30139,LZTS3,leucine zipper tumor suppressor family member 3,610484,O60299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25183,M1AP,meiosis 1 associated protein,,Q8TC57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6752,M6PR,"mannose-6-phosphate receptor, cation dependent",154540,P20645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6757,MAB21L1,mab-21 like 1,601280,Q13394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6758,MAB21L2,mab-21 like 2,604357,Q9Y586,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26787,MAB21L3,mab-21 like 3,,Q8N8X9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26216,MAB21L4,mab-21 like 4,,Q08AI8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30215,MACC1,MET transcriptional regulator MACC1,612646,Q6ZN28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13664,MACF1,microtubule actin crosslinking factor 1,608271,Q9UPN3,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:25572,MACO1,macoilin 1,610301,Q8N5G2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29598,MACROD1,mono-ADP ribosylhydrolase 1,610400,Q9BQ69,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:16126,MACROD2,mono-ADP ribosylhydrolase 2,611567,A1Z1Q3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6762,MAD1L1,mitotic arrest deficient 1 like 1,602686,Q9Y6D9,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:6763,MAD2L1,mitotic arrest deficient 2 like 1,601467,Q13257,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
HGNC:21059,MAD2L1BP,MAD2L1 binding protein,618136,Q15013,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6764,MAD2L2,mitotic arrest deficient 2 like 2,604094,Q9UI95,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
HGNC:6765,MADCAM1,mucosal vascular addressin cell adhesion molecule 1,102670,Q13477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6766,MADD,MAP kinase activating death domain,603584,Q8WXG6,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:13731,MAEA,"macrophage erythroblast attacher, E3 ubiquitin ligase",606801,Q7L5Y9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:25929,MAEL,maelstrom spermatogenic transposon silencer,611368,Q96JY0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6776,MAF,MAF bZIP transcription factor,177075,O75444,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:24966,MAF1,"MAF1 homolog, negative regulator of RNA polymerase III",610210,Q9H063,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:23145,MAFA,MAF bZIP transcription factor A,610303,Q8NHW3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6408,MAFB,MAF bZIP transcription factor B,608968,Q9Y5Q3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6780,MAFF,MAF bZIP transcription factor F,604877,Q9ULX9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6781,MAFG,MAF bZIP transcription factor G,602020,O15525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6782,MAFK,MAF bZIP transcription factor K,600197,O60675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6783,MAG,myelin associated glycoprotein,159460,P20916,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6796,MAGEA1,MAGE family member A1,300016,P43355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6800,MAGEA2,MAGE family member A2,300173,P43356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19340,MAGEA2B,MAGE family member A2B,300549,P43356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6801,MAGEA3,MAGE family member A3,300174,P43357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6802,MAGEA4,MAGE family member A4,300175,P43358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6804,MAGEA6,MAGE family member A6,300176,P43360,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6806,MAGEA8,MAGE family member A8,300341,P43361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6807,MAGEA9,MAGE family member A9,300342,P43362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:31909,MAGEA9B,MAGE family member A9B,300764,P43362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6797,MAGEA10,MAGE family member A10,300343,P43363,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:6798,MAGEA11,MAGE family member A11,300344,P43364,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:6799,MAGEA12,MAGE family member A12,300177,P43365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6808,MAGEB1,MAGE family member B1,300097,P43366,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:6809,MAGEB2,MAGE family member B2,300098,O15479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6810,MAGEB3,MAGE family member B3,300152,O15480,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:6811,MAGEB4,MAGE family member B4,300153,O15481,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:23795,MAGEB5,MAGE family member B5,300466,Q9BZ81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:23796,MAGEB6,MAGE family member B6,300467,Q8N7X4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25377,MAGEB10,MAGE family member B10,300761,Q96LZ2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:21188,MAGEB16,MAGE family member B16,300762,A2A368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17418,MAGEB17,MAGE family member B17,300763,A8MXT2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28515,MAGEB18,MAGE family member B18,,Q96M61,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:6812,MAGEC1,MAGE family member C1,300223,O60732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13574,MAGEC2,MAGE family member C2,300468,Q9UBF1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:23798,MAGEC3,MAGE family member C3,300469,Q8TD91,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:6813,MAGED1,MAGE family member D1,300224,Q9Y5V3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16353,MAGED2,MAGE family member D2,300470,Q9UNF1,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:23793,MAGED4,MAGE family member D4,300702,Q96JG8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:22880,MAGED4B,MAGE family member D4B,300765,Q96JG8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24934,MAGEE1,MAGE family member E1,300759,Q9HCI5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24935,MAGEE2,MAGE family member E2,300760,Q8TD90,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29639,MAGEF1,MAGE family member F1,609267,Q9HAY2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24092,MAGEH1,MAGE family member H1,300548,Q9H213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6814,MAGEL2,MAGE family member L2,605283,Q9UJ55,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:946,MAGI1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",602625,Q96QZ7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18957,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",606382,Q86UL8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29647,MAGI3,"membrane associated guanylate kinase, WW and PDZ domain containing 3",615943,Q5TCQ9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30006,MAGIX,"MAGI family member, X-linked",,Q9H6Y5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6815,MAGOH,"mago homolog, exon junction complex subunit",602603,P61326,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
HGNC:25504,MAGOHB,"mago homolog B, exon junction complex subunit",,Q96A72,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:28880,MAGT1,magnesium transporter 1,300715,Q9H0U3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26198,MAIP1,matrix AAA peptidase interacting protein 1,617267,Q8WWC4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:27441,MAJIN,membrane anchored junction protein,617130,Q3KP22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6816,MAK,male germ cell associated kinase,154235,P20794,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:13703,MAK16,MAK16 homolog,,Q9BXY0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
HGNC:6817,MAL,"mal, T cell differentiation protein",188860,P21145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13634,MAL2,"mal, T cell differentiation protein 2",609684,Q969L2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6818,MALL,"mal, T cell differentiation protein like",602022,Q13021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24331,MALRD1,MAM and LDL receptor class A domain containing 1,617715,Q5VYJ5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21721,MALSU1,mitochondrial assembly of ribosomal large subunit 1,614624,Q96EH3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6819,MALT1,MALT1 paracaspase,604860,Q9UDY8,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:23673,MAMDC2,MAM domain containing 2,612879,Q7Z304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24083,MAMDC4,MAM domain containing 4,617208,Q6UXC1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13632,MAML1,mastermind like transcriptional coactivator 1,605424,Q92585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16259,MAML2,mastermind like transcriptional coactivator 2,607537,Q8IZL2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16272,MAML3,mastermind like transcriptional coactivator 3,608991,Q96JK9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:2568,MAMLD1,mastermind like domain containing 1,300120,Q13495,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26689,MAMSTR,MEF2 activating motif and SAP domain containing transcriptional regulator,610349,Q6ZN01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6821,MAN1A1,mannosidase alpha class 1A member 1,604344,P33908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6822,MAN1A2,mannosidase alpha class 1A member 2,604345,O60476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6823,MAN1B1,mannosidase alpha class 1B member 1,604346,Q9UKM7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19080,MAN1C1,mannosidase alpha class 1C member 1,616772,Q9NR34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6824,MAN2A1,mannosidase alpha class 2A member 1,154582,Q16706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6825,MAN2A2,mannosidase alpha class 2A member 2,600988,P49641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6826,MAN2B1,mannosidase alpha class 2B member 1,609458,O00754,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29623,MAN2B2,mannosidase alpha class 2B member 2,618899,Q9Y2E5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6827,MAN2C1,mannosidase alpha class 2C member 1,154580,Q9NTJ4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6831,MANBA,mannosidase beta,609489,O00462,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:15799,MANBAL,mannosidase beta like,,Q9NQG1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21072,MANEA,mannosidase endo-alpha,612327,Q5SRI9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
HGNC:26452,MANEAL,mannosidase endo-alpha like,,Q5VSG8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:15461,MANF,mesencephalic astrocyte derived neurotrophic factor,601916,P55145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25505,MANSC1,MANSC domain containing 1,,Q9H8J5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:40023,MANSC4,MANSC domain containing 4,,A6NHS7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6833,MAOA,monoamine oxidase A,309850,P21397,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6834,MAOB,monoamine oxidase B,309860,P27338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:6835,MAP1A,microtubule associated protein 1A,600178,P78559,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6836,MAP1B,microtubule associated protein 1B,157129,P46821,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:6838,MAP1LC3A,microtubule associated protein 1 light chain 3 alpha,601242,Q9H492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
